Guest_ID,Name,Frequent_Traveler,Date_Birth,Type,Flight_Class,Points,Room,Check-in/Check-out,F&B,Location,Wifi,Entertainment,Gym,Spa,Staff,Pool,Baggage_Handling,Reception,Cleanliness,Online_Booking,Deposit_Kept,Time_Room_Service,Repeater
14025,Miss Grace Baker,0," July 12, 1995",Business travel,Eco,2066,1,0,2,3,3,2,3,3,3,2,4,3,4,3,0,0,0
12880,Mrs. Anna Graham,1," March 25, 1974",Business travel,Business,3942,2,2,2,2,3,1,1,2,2,3,2,3,2,2,35,3.4,0
16174,Miss Ruth Short,0," August 6, 1996",Business travel,Eco,4088,1,1,1,4,4,1,1,4,3,2,2,3,4,4,72,6.1,0
10806,Mr. Lucas Alsop,0," January 23, 1997",Business travel,Eco,1860,5,5,5,4,3,5,5,3,4,5,5,4,4,3,7,0.2,1
10331,Mr. James Abraham,1," July 27, 1972",Business travel,Business,3088,5,5,5,5,2,4,5,4,4,4,4,5,4,4,0,2,1
10811,Mr. Alexander Pullman,1," February 24, 1988",Business travel,Business,3281,5,5,5,5,4,4,4,4,1,3,4,4,1,4,0,0,1
22825,Mrs. Kimberly Knox,0," August 1, 1976",Business travel,Eco,2437,3,4,4,4,1,4,1,1,2,3,3,1,4,1,57,5.6,0
21192,Miss Kylie Piper,1," June 26, 2002",Personal Travel,Eco,1879,4,4,4,4,4,4,4,5,5,5,5,5,5,4,0,0,1
21274,Miss Sarah Wright,1," April 5, 1970",Business travel,Eco,1758,3,1,2,2,5,2,2,2,2,3,2,4,2,4,27,1.6,0
13786,Mrs. Virginia May,1," September 7, 1965",Personal Travel,Eco,577,5,5,5,5,3,4,5,4,4,4,4,4,4,3,0,0.3,1
18531,Mrs. Rachel Metcalfe,1," February 7, 1951",Personal Travel,Eco,531,4,4,4,4,4,2,5,4,4,4,4,4,4,2,0,1.6,1
13036,Mr. Benjamin Cameron,0," August 26, 1982",Business travel,Business,1513,2,2,2,3,4,2,3,4,5,4,4,3,4,4,0,0,0
19303,Miss Diane Abraham,0," April 14, 1991",Business travel,Eco,2941,2,2,2,3,4,2,4,4,3,5,4,3,4,4,0,0.5,0
12637,Mr. Andrew Jackson,1," August 31, 1974",Personal Travel,Eco,3334,4,3,5,2,3,5,3,3,4,3,3,5,3,3,1,0,0
15249,Miss Sarah Morrison,1," September 7, 2005",Business travel,Business,1256,1,1,1,1,1,1,1,1,4,1,3,2,4,1,0,0,0
12900,Mr. Luke Thomson,1," May 5, 1972",Business travel,Business,726,3,4,4,4,4,3,3,3,3,3,3,1,3,4,0,0,0
18642,Miss Leah Poole,1," August 6, 1973",Business travel,Business,2894,4,4,4,4,2,5,4,5,5,5,5,3,5,5,20,2.6,1
17856,Mr. Joe Powell,1," September 30, 1965",Business travel,Business,3504,1,1,1,1,2,4,4,2,2,2,2,3,2,4,14,2.1,1
20728,Mrs. Yvonne Peake,1," January 31, 1972",Business travel,Business,2005,5,5,5,5,2,4,4,5,5,5,5,3,5,5,21,0.6,1
20240,Mr. Cameron Gray,1," March 25, 2011",Personal Travel,Eco Plus,1660,4,5,2,1,5,2,5,5,4,2,4,5,4,5,0,0.7,0
21397,Mr. Carl Clark,1," February 18, 1976",Personal Travel,Eco,2111,2,4,2,2,1,2,1,1,5,2,5,5,5,1,23,0.5,0
17996,Mrs. Deirdre Carr,1," March 10, 1961",Business travel,Business,1114,2,2,5,2,2,5,5,5,5,5,5,5,5,4,88,5.1,1
12354,Miss Irene Johnston,1," February 24, 1974",Business travel,Business,1788,4,4,2,4,5,5,4,2,2,2,2,5,2,5,0,0,1
16537,Mrs. Una Parsons,1," July 6, 1987",Business travel,Business,2375,4,4,4,4,3,5,4,4,4,4,4,4,4,3,0,0,1
17249,Mrs. Leah Sharp,1," February 6, 1971",Business travel,Business,527,1,1,1,1,3,5,5,5,5,5,5,3,5,5,66,5.4,1
13790,Mrs. Mary Martin,1," September 14, 1979",Business travel,Business,2255,1,1,5,1,2,5,4,5,5,5,5,5,5,2,0,0,1
21679,Mrs. Abigail Ince,0," June 26, 1997",Business travel,Eco,1873,4,5,5,4,4,5,4,4,4,2,3,4,4,4,0,0,0
22269,Mr. Jake Russell,1," March 29, 1974",Business travel,Business,2571,3,3,3,3,4,4,4,4,2,4,4,4,3,4,0,1.4,1
13622,Mr. Trevor North,1," January 13, 1986",Business travel,Eco,1964,5,1,1,1,5,5,5,5,1,4,2,5,1,5,0,0,1
19702,Mr. Ian Lewis,1," May 22, 1982",Business travel,Business,1885,5,5,5,5,2,4,5,4,4,4,4,5,4,4,0,2.2,1
10081,Mrs. Nicola Fraser,1," May 26, 1983",Personal Travel,Eco,1959,4,0,4,3,2,4,2,2,4,2,4,3,4,2,0,0,0
22967,Mr. Justin Mackay,1," July 27, 1991",Business travel,Eco,2106,4,3,3,3,4,4,4,4,4,1,3,2,4,4,19,2.1,0
19197,Mr. Boris Anderson,1," April 20, 2000",Personal Travel,Eco,2095,0,1,0,4,4,0,4,4,1,4,3,4,4,4,0,0,1
12416,Mr. Jason Anderson,1," June 23, 1996",Personal Travel,Eco Plus,2687,2,5,2,4,1,2,1,1,5,5,4,3,4,1,0,0,0
18878,Mrs. Rose Dowd,0," January 6, 1990",Business travel,Eco Plus,2345,1,1,1,3,2,1,2,2,4,2,2,2,2,2,46,2.3,0
17700,Mrs. Una Thomson,0," July 19, 1966",Business travel,Eco Plus,912,4,4,4,3,4,4,5,4,5,3,4,5,1,4,0,0,0
11572,Mrs. Una Allan,0," October 2, 1985",Business travel,Eco,1321,3,4,3,1,4,3,4,4,3,3,5,1,3,4,40,3,0
19730,Mrs. Amanda Wallace,0," August 31, 1995",Business travel,Business,2195,0,0,0,4,3,0,1,3,5,2,4,4,5,3,0,0.3,1
11612,Mr. Brian Anderson,1," October 6, 1974",Business travel,Business,2979,3,2,3,3,4,5,4,5,5,5,5,4,5,5,0,0,1
21072,Mr. Alexander Ball,1," January 12, 1993",Business travel,Business,1886,3,3,3,3,5,4,5,5,5,1,4,4,4,5,0,0.3,1
14938,Mr. Justin Marshall,1," August 28, 2011",Personal Travel,Eco,2012,3,5,3,4,5,3,5,5,3,3,4,5,4,5,0,0.1,0
10894,Mrs. Fiona Graham,1," May 3, 1985",Business travel,Business,694,3,3,3,3,4,5,5,4,4,4,4,3,4,3,0,0,1
19535,Mr. Peter Hardacre,1," July 16, 1992",Business travel,Eco,2559,1,4,2,4,1,1,1,1,1,3,4,4,3,1,19,1,0
16927,Mrs. Ella Ball,0," January 23, 1994",Business travel,Eco,1892,1,1,1,3,1,1,1,1,3,3,2,4,2,1,53,4.7,0
22291,Mrs. Ella Duncan,0," August 29, 1983",Business travel,Eco Plus,2248,3,4,4,3,2,4,2,2,4,5,3,2,4,2,0,0.2,0
11443,Mrs. Victoria Robertson,0," May 24, 1987",Business travel,Eco,2288,1,2,1,4,1,1,5,1,2,1,3,3,4,1,100,9.6,0
20808,Mr. Trevor Dyer,0," June 17, 1967",Business travel,Business,1313,2,2,2,1,4,2,4,4,5,3,4,3,4,4,5,0.8,0
14312,Mr. Benjamin Oliver,1," September 30, 1973",Personal Travel,Eco,3269,2,5,2,4,3,2,3,3,1,5,2,5,1,3,33,1.4,0
22826,Mrs. Amelia Wallace,1," April 3, 1962",Personal Travel,Eco,716,0,5,0,4,2,2,2,2,3,5,3,3,4,2,76,8.3,1
18860,Mrs. Heather Mitchell,1," May 12, 1987",Business travel,Business,1495,1,2,2,2,5,3,3,1,1,1,1,4,1,2,0,0,0
10260,Miss Anne MacDonald,0," June 10, 1988",Business travel,Eco,1136,2,4,1,3,4,1,4,4,4,3,3,2,3,4,65,6.6,0
20690,Mrs. Amelia Wright,1," June 16, 1996",Business travel,Business,4395,3,2,2,2,3,2,3,3,3,2,3,4,4,3,20,1.7,0
20706,Mr. Cameron Terry,1," June 20, 1966",Business travel,Business,1025,5,5,5,5,3,4,5,4,4,4,4,4,4,5,17,1,1
12049,Mrs. Faith Lyman,1," March 28, 1973",Business travel,Business,2126,2,2,2,2,4,5,4,4,4,4,5,5,4,3,0,0,1
20501,Mrs. Nicola Mackay,1," March 28, 1966",Business travel,Business,367,0,0,0,5,2,5,4,1,1,1,1,3,1,4,1,0,1
22326,Mrs. Theresa North,1," May 14, 1958",Personal Travel,Eco,635,5,5,5,5,4,4,4,2,2,2,2,5,2,4,47,2.9,1
12094,Miss Wendy Rees,1," February 22, 2005",Personal Travel,Eco,2529,5,5,5,4,2,5,2,2,3,5,4,3,5,2,0,0,1
22157,Mr. Brandon Lyman,1," July 28, 1958",Personal Travel,Eco,3102,5,5,5,4,1,5,1,1,5,4,3,4,4,1,20,0,1
20280,Mr. Alan Hudson,1," May 26, 1999",Business travel,Business,4187,3,3,3,3,4,4,4,4,1,5,5,5,5,4,0,3,1
21960,Mr. Richard Simpson,1," January 11, 1994",Business travel,Business,3802,3,2,2,2,3,3,3,3,4,2,4,1,4,3,0,0,0
16540,Mrs. Michelle Ellison,1," October 8, 1964",Personal Travel,Eco Plus,1389,4,3,4,4,4,4,4,3,3,4,3,4,3,1,0,0,0
11228,Mr. Matt Piper,0," April 25, 1979",Business travel,Business,3363,4,4,4,2,5,4,2,5,4,3,4,4,4,5,35,2.5,1
17892,Mr. Colin Butler,1," June 5, 1991",Business travel,Business,3694,2,2,3,2,4,4,4,4,3,5,5,4,5,4,0,0,1
10029,Mr. Liam Fraser,0," February 14, 1979",Business travel,Business,4636,3,3,3,3,3,5,5,5,2,4,3,5,2,5,43,2.6,1
19431,Mrs. Lauren Wilson,0," June 13, 1970",Business travel,Business,1596,1,1,1,1,3,1,3,3,3,5,4,5,5,3,3,0,0
16586,Mr. John Bell,0," February 3, 2004",Business travel,Eco,1999,1,3,1,4,3,1,1,3,3,3,4,1,4,3,10,0.7,0
10815,Mr. Trevor Grant,1," February 18, 1964",Business travel,Business,1636,3,3,4,3,3,3,5,3,3,3,3,5,3,3,0,0,1
20116,Mrs. Sally Turner,1," April 5, 1979",Personal Travel,Eco,121,5,5,5,5,5,4,5,5,2,2,4,5,5,5,6,0.3,1
16766,Mrs. Sue Wright,0," February 6, 1969",Business travel,Eco Plus,2358,2,2,2,3,1,2,1,1,3,1,3,3,2,1,0,0,0
18413,Mrs. Felicity Clarkson,0," January 8, 1996",Business travel,Eco,1647,2,4,2,2,3,2,3,3,3,3,4,2,4,3,7,1.7,0
19341,Miss Amelia Thomson,0," May 16, 1997",Business travel,Eco,1843,1,3,1,3,3,1,2,3,2,3,5,2,4,3,0,0.3,0
14930,Mr. Stewart Vance,1," June 18, 1978",Business travel,Business,3328,4,3,1,3,2,3,4,4,4,4,4,2,4,3,6,0.4,0
14523,Mr. Oliver Lambert,1," March 10, 2003",Business travel,Business,3439,2,1,1,1,2,2,2,2,3,5,3,2,3,2,0,0,0
19619,Mr. Justin Forsyth,1," July 2, 1961",Business travel,Business,2781,3,3,3,3,5,5,4,3,3,4,3,3,3,4,44,4.1,1
20887,Mr. Victor Rampling,0," August 30, 1997",Business travel,Business,1154,4,0,3,5,5,3,5,5,3,5,4,4,5,5,0,0,1
16755,Mrs. Lauren Randall,1," March 15, 1991",Business travel,Eco Plus,4016,0,0,0,1,3,0,3,3,4,1,1,3,1,3,0,0,1
12952,Mr. Oliver Randall,1," August 23, 1979",Business travel,Business,69,1,1,2,1,2,1,2,4,4,4,4,3,4,1,5,1,1
13929,Mr. Harry Fraser,1," January 22, 1998",Business travel,Eco Plus,1868,2,5,5,5,2,2,1,2,3,4,4,4,4,2,21,4.4,0
22923,Mr. Ryan Slater,1," May 26, 1972",Business travel,Business,3215,4,4,4,4,5,5,2,4,4,5,4,2,4,1,81,5.8,1
15579,Mr. Brian Wilson,1," September 21, 1961",Business travel,Eco,2953,4,2,2,2,4,4,4,4,3,5,4,1,4,4,0,0,0
11736,Mrs. Abigail Graham,1," February 2, 1974",Business travel,Eco Plus,2055,2,5,5,5,2,2,2,2,5,3,4,2,3,2,155,17.3,0
13038,Mr. Stewart Berry,1," September 13, 1996",Business travel,Business,3331,2,4,4,4,2,2,2,4,4,3,4,2,1,2,29,2.3,0
14460,Mr. Benjamin Carr,0," August 17, 1996",Business travel,Business,1304,4,0,3,5,2,3,2,2,4,3,4,4,4,2,0,0,1
16256,Mrs. Alison MacDonald,1," February 28, 1966",Personal Travel,Eco,570,4,5,4,4,2,5,4,3,3,4,3,5,3,3,0,0,0
12738,Mr. Neil Parr,1," February 20, 1994",Personal Travel,Eco,2394,2,4,2,4,5,2,1,5,3,2,5,2,4,5,50,4.9,0
22510,Mr. Robert Baker,1," January 16, 1967",Business travel,Business,377,3,3,5,3,4,4,4,4,4,4,4,4,4,3,0,0,1
16345,Mr. Charles Glover,1," July 27, 1972",Personal Travel,Eco,2959,4,1,5,3,5,2,4,4,4,2,4,4,1,4,266,25.5,0
17882,Miss Heather Paige,1," January 3, 1991",Business travel,Business,5732,2,2,2,2,4,4,4,4,5,4,5,4,5,4,46,3.5,1
22197,Mr. Connor Ince,1," April 19, 1956",Business travel,Business,266,1,4,4,4,5,4,3,1,1,1,1,3,1,3,64,6,0
16349,Mr. Stewart Chapman,1," April 13, 1961",Business travel,Eco,1964,3,1,1,1,3,3,3,3,1,5,2,1,2,3,23,3.3,0
11582,Mr. James Graham,1," March 8, 1995",Business travel,Eco,2386,0,2,3,2,0,1,3,0,4,4,4,2,3,0,0,0,0
20269,Mrs. Molly Bailey,1," March 27, 1976",Personal Travel,Eco,245,3,3,3,3,5,4,4,4,4,4,4,5,4,5,24,2.4,1
16125,Mr. Jonathan Lawrence,0," June 1, 1976",Business travel,Business,1633,2,2,2,1,1,2,1,1,3,2,5,5,4,1,7,2,0
21920,Miss Penelope Randall,0," January 25, 1978",Business travel,Eco,2109,5,0,5,5,1,5,1,1,3,5,3,1,5,1,0,0,1
13462,Mr. Brandon Burgess,0," August 19, 2001",Business travel,Eco,1685,3,5,3,5,5,3,5,5,5,2,5,4,4,5,0,0,0
13922,Mr. Anthony Nolan,1," September 28, 1984",Business travel,Business,219,4,4,4,4,4,1,1,4,4,4,4,4,4,1,0,0,1
14960,Mrs. Gabrielle Harris,1," June 18, 1965",Business travel,Business,1516,4,4,4,4,2,4,5,4,4,4,4,4,4,5,0,1.3,1
15198,Mr. Harry Hodges,1," February 19, 1975",Business travel,Business,2687,2,2,2,2,5,4,4,5,5,5,5,3,5,3,6,0,1
14292,Mr. Piers Davies,0," February 17, 1997",Business travel,Eco,2012,2,1,2,3,4,2,2,4,3,4,2,1,2,4,1,0.5,0
12387,Mrs. Diana Glover,1," August 20, 1975",Business travel,Business,2330,5,5,5,5,4,5,5,4,4,4,4,3,4,3,0,0,1
19610,Mrs. Faith Ogden,1," March 29, 1970",Business travel,Business,2591,1,1,1,1,4,4,4,4,3,5,2,4,4,4,21,3.3,1
12985,Mr. Adrian Miller,1," February 13, 1978",Business travel,Business,2360,5,5,5,5,2,2,3,5,5,5,4,2,5,1,48,3.9,1
17202,Mrs. Julia Langdon,1," August 28, 1966",Business travel,Business,3221,4,5,4,4,4,5,5,5,5,5,5,3,5,4,0,0,1
11071,Mrs. Molly Thomson,1," April 23, 1957",Business travel,Business,1734,0,0,0,2,3,4,5,3,3,5,5,5,3,4,16,0.2,1
13821,Mr. Jake Welch,0," September 12, 1993",Business travel,Business,2041,3,3,3,4,2,3,2,2,5,5,5,5,5,2,0,0,0
14439,Mrs. Deirdre Turner,1," September 3, 1953",Business travel,Eco,128,5,4,2,4,5,2,3,5,5,5,5,2,5,2,0,0,1
10577,Mr. Jason Russell,1," May 9, 1966",Business travel,Business,3933,3,5,2,5,1,3,4,3,3,4,3,1,3,1,0,0,0
13765,Mrs. Claire Peake,1," April 12, 1979",Business travel,Business,2786,2,1,1,1,3,4,4,2,2,2,2,3,2,3,35,3.1,0
14281,Mr. Benjamin Russell,1," June 25, 1983",Business travel,Business,876,4,2,2,2,2,3,4,4,4,4,4,3,4,1,0,0,0
18796,Mr. Carl Ross,1," March 18, 1970",Business travel,Business,2067,5,5,5,5,2,5,5,5,5,5,5,5,5,5,23,0,1
15147,Mrs. Molly Gill,1," July 5, 1979",Business travel,Business,93,4,4,4,4,3,4,4,4,4,4,5,4,4,5,0,0,1
10175,Mr. Dylan Paige,1," June 14, 1982",Personal Travel,Eco,1329,2,4,2,4,4,2,4,4,2,5,3,1,3,4,0,0,0
14972,Mrs. Sally Burgess,1," January 8, 1974",Business travel,Business,2101,2,2,3,2,5,4,5,2,2,2,2,4,2,4,0,0,1
21600,Mrs. Wanda Ellison,0," June 25, 1979",Business travel,Business,3126,4,4,4,3,5,4,5,5,5,4,3,3,5,5,19,2.4,0
16879,Miss Sophie Oliver,1," July 16, 1966",Business travel,Eco,1974,3,4,4,4,2,4,4,2,2,3,2,1,2,2,112,10.1,0
21370,Mr. Simon Smith,1," February 18, 1976",Business travel,Business,2597,2,4,4,4,2,4,4,2,2,2,2,1,2,4,0,0,0
10155,Mr. Alexander Lewis,1," August 26, 1980",Business travel,Business,2922,1,1,1,1,2,5,5,5,5,4,5,5,5,4,0,0,1
18750,Mrs. Jan Metcalfe,1," January 30, 1977",Business travel,Business,2291,2,2,2,2,5,5,5,5,5,5,5,5,5,5,6,0.3,1
21801,Mrs. Gabrielle King,1," April 4, 1975",Business travel,Business,227,2,2,2,2,3,5,4,5,5,5,4,5,5,1,0,0,1
14521,Mrs. Abigail Allan,1," September 18, 1974",Personal Travel,Eco,844,3,3,3,3,3,2,5,5,5,5,3,3,5,1,0,0,1
10715,Mrs. Olivia Randall,1," May 10, 1973",Personal Travel,Eco,752,3,3,3,3,3,4,3,3,5,4,5,4,5,3,21,0.7,1
12026,Mrs. Rebecca Dickens,1," July 1, 1967",Business travel,Business,1707,3,3,3,3,4,5,5,5,5,5,5,5,5,3,0,0.9,1
11748,Mr. Christopher Rees,1," September 19, 1979",Business travel,Business,2392,2,2,3,2,4,4,4,4,4,4,4,4,4,3,0,0,1
16594,Mr. Adrian Buckland,1," September 14, 1961",Business travel,Business,3660,3,3,3,3,3,4,4,2,2,2,2,3,2,3,0,0,1
17558,Mrs. Nicola Peters,1," May 1, 1948",Business travel,Business,462,1,5,5,5,2,3,4,1,1,1,1,3,1,3,0,0,0
20372,Miss Ava Allan,1," September 26, 1962",Business travel,Business,2550,1,1,1,1,4,4,4,4,4,4,4,4,4,3,11,2.3,1
20553,Mrs. Donna Avery,1," February 20, 1967",Business travel,Business,378,2,2,2,2,2,5,5,3,3,3,3,4,3,5,15,1.3,1
14057,Mr. Christian Hart,1," June 8, 1953",Business travel,Business,2612,3,1,5,5,2,4,3,3,3,3,3,1,3,4,1,0,0
21064,Mr. Gordon Rampling,1," September 9, 1982",Business travel,Business,327,5,5,5,5,5,4,4,5,5,5,5,3,5,4,0,0.8,1
16283,Mr. Simon MacDonald,1," June 28, 1955",Personal Travel,Eco,2680,3,4,4,3,4,4,4,4,3,4,4,5,5,4,29,2.4,0
21296,Mr. Austin Gill,1," October 6, 1949",Business travel,Eco,1335,4,2,3,3,4,4,4,4,3,3,3,1,4,4,0,0,0
14087,Mrs. Fiona Graham,1," February 4, 1972",Business travel,Eco,141,3,3,3,3,3,4,4,3,3,3,3,3,3,1,13,2.9,0
13447,Mr. Victor MacDonald,1," April 26, 1967",Business travel,Business,2433,1,3,3,3,5,3,3,1,1,1,1,1,1,4,0,0,0
22853,Mrs. Donna Duncan,1," August 12, 1965",Business travel,Business,1249,4,2,2,2,3,3,2,4,4,4,4,4,4,1,0,0,0
16250,Miss Victoria Abraham,1," March 18, 1990",Personal Travel,Eco,1541,5,2,2,2,5,5,5,5,2,2,3,3,1,5,0,0,1
12844,Mrs. Hannah Welch,1," September 14, 1971",Personal Travel,Eco,726,4,1,4,3,1,2,3,3,3,4,3,1,3,1,15,0.5,1
18373,Miss Megan Watson,0," August 25, 1996",Business travel,Business,2166,3,4,3,3,4,3,4,4,5,5,4,4,5,4,46,3.4,0
10125,Mr. David Slater,1," April 12, 2004",Personal Travel,Eco,2598,1,2,1,4,4,1,4,4,4,2,3,3,4,4,39,1.8,0
10538,Mr. Brian Fisher,1," April 16, 1990",Personal Travel,Eco,1851,0,5,0,2,1,0,1,1,4,4,4,1,4,1,0,0,1
12786,Mr. Victor Dyer,1," January 17, 1975",Personal Travel,Eco,1187,3,4,3,2,2,3,3,2,5,5,5,4,5,2,0,0,0
10101,Mr. Thomas Slater,1," July 23, 1979",Business travel,Business,3118,2,2,4,2,2,4,4,2,2,2,2,5,2,4,0,0,1
15578,Mr. William Lyman,0," January 26, 1996",Business travel,Business,1578,4,0,4,2,4,4,4,4,5,4,4,3,4,4,2,0,1
15699,Mr. Phil Marshall,1," August 10, 1971",Business travel,Business,3052,0,0,0,2,5,5,5,3,3,3,3,3,3,4,0,0,1
15311,Mr. Michael Buckland,1," January 16, 1978",Business travel,Business,1924,3,3,4,3,5,4,4,3,3,3,3,5,3,4,29,2.5,1
10318,Mr. Harry Glover,1," January 18, 2004",Personal Travel,Eco,2432,3,4,3,5,1,3,1,1,3,5,5,3,5,1,4,0,0
10083,Mr. Simon Sharp,1," June 9, 1968",Business travel,Business,3486,1,1,1,1,5,4,4,5,5,5,5,3,5,3,0,0,1
12964,Mr. Carl Russell,1," March 19, 1978",Business travel,Business,350,5,5,5,5,2,4,5,5,5,5,5,4,5,3,0,0,1
19835,Mr. Isaac Mackenzie,1," March 14, 1958",Personal Travel,Eco,2951,2,4,2,4,5,2,5,5,5,3,4,3,5,5,0,0,0
13392,Miss Emily Hardacre,0," March 28, 2001",Business travel,Business,2169,0,0,0,5,4,0,4,4,4,2,5,4,5,4,6,0,1
13441,Miss Claire Edmunds,1," May 29, 1997",Business travel,Business,4896,3,3,2,3,5,5,5,5,4,5,4,5,5,5,13,0,1
18596,Miss Gabrielle Carr,1," September 7, 1989",Business travel,Business,3688,1,1,1,1,5,5,5,5,5,2,5,2,4,5,28,3.2,1
11002,Mr. Robert Sutherland,1," January 5, 2005",Personal Travel,Eco,2080,3,4,3,4,4,3,1,4,3,5,4,5,5,4,15,1.2,0
20177,Mr. Benjamin Baker,1," March 12, 1961",Business travel,Business,2854,3,3,3,3,2,5,5,4,4,4,4,3,4,3,0,0,1
18847,Mr. Joshua Morgan,1," June 4, 1972",Personal Travel,Eco Plus,3584,2,5,2,5,2,2,2,5,2,4,5,2,1,2,6,3.7,0
18310,Mr. Stewart Bower,0," March 27, 1996",Business travel,Business,2769,4,0,4,3,3,4,3,3,3,3,4,3,4,3,1,0,1
22533,Mr. Connor Bower,1," April 24, 1969",Business travel,Business,1905,3,2,5,2,3,4,3,3,3,3,3,4,3,2,0,0.5,0
12619,Mr. Eric Ferguson,0," March 27, 1996",Business travel,Eco,2484,3,3,3,5,5,3,5,5,4,4,2,2,5,5,3,4.9,0
19311,Mr. Michael MacLeod,1," February 18, 2006",Personal Travel,Eco,1225,1,5,1,3,1,1,1,1,2,1,5,4,5,1,7,0,0
16905,Mr. Matt Hudson,1," March 18, 1965",Business travel,Business,59,4,1,1,1,2,3,3,2,2,2,4,3,2,4,15,2.1,0
22002,Mr. William Murray,1," February 9, 1992",Business travel,Business,5414,1,3,3,3,1,1,1,1,4,1,4,2,4,1,34,2.4,0
21571,Mrs. Alison Fraser,1," January 28, 1954",Personal Travel,Eco,420,5,5,5,1,3,5,4,5,5,5,5,3,5,4,23,1.6,1
10961,Mr. Carl Thomson,1," May 24, 1975",Business travel,Business,3943,5,5,5,5,4,5,5,5,5,5,5,3,5,5,0,0,1
13289,Mrs. Sally North,1," May 18, 1978",Business travel,Business,1936,4,4,4,4,4,5,4,5,3,5,4,4,3,4,140,15.6,1
11216,Mrs. Elizabeth Randall,1," April 2, 1967",Business travel,Eco,535,3,5,5,5,5,4,4,2,2,3,2,1,2,4,0,0,0
20978,Mr. Christopher Skinner,0," March 7, 1994",Business travel,Eco,1995,3,2,3,4,4,3,4,4,4,2,3,1,4,4,0,0,0
18353,Miss Leah Alsop,0," June 6, 1987",Business travel,Eco,2013,1,4,1,4,1,3,3,2,5,2,5,3,5,3,168,16.5,0
17290,Mr. Nathan Henderson,1," April 24, 1960",Personal Travel,Eco,1749,2,3,2,4,1,2,1,1,4,1,1,2,4,1,0,0,0
20551,Mrs. Alexandra Hughes,1," April 5, 1972",Business travel,Business,491,2,2,5,2,3,5,5,4,4,4,4,5,4,3,0,0,1
15678,Mr. Peter Scott,1," July 4, 1954",Personal Travel,Eco,1721,0,2,0,3,5,0,5,5,4,1,3,3,4,5,9,0,1
17125,Mrs. Faith Underwood,1," September 11, 1963",Business travel,Business,2077,1,1,2,1,5,4,5,5,5,5,5,5,5,4,1,0,1
17617,Mr. Alexander Henderson,0," September 4, 1997",Business travel,Business,2126,4,1,4,3,4,3,3,4,3,2,3,3,2,3,232,23.5,0
15778,Mr. Joseph Campbell,1," January 8, 1999",Business travel,Business,2431,3,3,3,3,3,3,3,3,3,1,1,3,2,3,96,9,0
20492,Mrs. Ella Wright,1," March 1, 1976",Business travel,Business,1385,1,2,2,2,5,3,4,1,1,1,1,3,1,2,0,0,0
10721,Mr. Joshua Kelly,0," June 2, 1998",Business travel,Eco,1770,1,2,2,2,2,2,2,2,2,1,2,4,3,2,7,0,0
14844,Mrs. Ava Clarkson,1," March 1, 1980",Business travel,Business,3739,3,3,3,3,2,4,4,5,5,5,5,4,5,4,0,0,1
16660,Miss Claire Newman,1," June 15, 1972",Business travel,Business,3532,4,4,4,4,4,5,4,4,4,4,4,4,4,4,0,0,1
21380,Mr. Michael Vaughan,1," August 28, 1979",Business travel,Business,2334,2,2,2,2,3,4,4,5,5,4,5,3,5,3,0,0,1
20083,Mrs. Carol North,1," August 29, 1986",Personal Travel,Eco,1948,4,4,4,5,5,4,5,5,4,3,5,5,4,5,0,0,0
10131,Mr. Piers Rampling,0," March 22, 1992",Business travel,Eco,2397,2,2,2,4,1,2,1,1,5,5,5,3,2,1,4,0,0
12778,Mr. Sean Paterson,1," July 27, 1964",Business travel,Business,1810,1,1,1,1,2,3,4,5,5,5,5,5,5,5,1,0.3,1
12627,Mrs. Sally Fraser,1," January 13, 1982",Business travel,Eco,2389,2,4,4,4,2,3,2,2,1,5,4,3,2,2,0,0,1
21048,Miss Amanda Davies,1," March 25, 2001",Personal Travel,Eco,1648,2,2,2,2,3,4,5,4,4,4,4,3,4,4,0,0,1
12392,Mr. Evan Thomson,1," June 27, 1992",Personal Travel,Eco,1818,4,4,4,3,1,4,1,1,1,3,4,1,2,1,0,0,0
13638,Mrs. Pippa Parr,1," July 6, 1961",Personal Travel,Eco,425,4,4,4,4,4,4,4,4,4,5,4,3,4,3,96,8.7,1
12815,Mr. Gordon Harris,1," October 9, 1976",Business travel,Eco,2370,4,1,1,1,4,4,4,4,3,4,2,5,5,4,0,0,1
11705,Mr. Oliver Parr,1," January 19, 1978",Business travel,Business,270,0,0,0,3,2,5,1,1,1,1,1,3,1,5,0,0,1
18474,Mrs. Rose Avery,1," March 20, 1983",Personal Travel,Business,2575,4,4,4,5,4,4,4,2,1,1,4,4,1,4,8,0.3,0
11733,Mr. Lucas Nolan,1," May 12, 1995",Business travel,Business,1870,3,3,3,3,3,3,3,3,1,2,4,1,3,3,6,0.5,0
18470,Mr. Matt Underwood,1," May 31, 1966",Business travel,Business,1566,0,0,0,3,5,3,4,3,3,1,1,3,3,5,5,0,1
15479,Mrs. Ava Gray,1," October 10, 1967",Business travel,Business,2424,4,4,2,4,4,5,4,5,5,5,5,4,5,3,21,1.9,1
17656,Miss Virginia Hardacre,0," July 24, 2001",Business travel,Business,1927,4,4,4,3,1,4,1,1,4,2,5,4,4,1,0,0,1
22503,Mrs. Olivia Cornish,1," May 20, 1962",Business travel,Business,2402,3,1,1,1,1,3,4,3,3,3,3,4,3,4,0,0,0
